"Water Quality Data of Bengaluru lakes for the Month of February- 202"
""
""
"Phenolphthalein"
"STN    Sampling                                              Name Of                                                    Use Based                Tempe    Dissolved            Conductivity     BOD     NitrateN   Fecal Coliform   Total Coliform   Fecal Streptococci   Carbonate       Bicarbonate    Turbidity                   Total Alkalinity   Chlorides    COD     Total Kjeldahl    Ammonical-N   Total Hardness   Ca as CaCo3   Mg as CaCo3   Sulphate   Sodium   Total Dissolved   Total Suspended   Phosphate    Boron     Potassium   Fluoride    Sodium             Ortho Phosphate"
"pH                                                                                                                                                Alkalinity                                                                                                                                                                                                                                           SAR"
"Code    Month                                           Monitoring Location                                               Class                  rature   O2 (mg/L)          (&micro;mho/cm)   (mg/L)    (mg/L)    (MPN/100ml)       (MPN/100ml)       (MPN/100ml)      (CO3-) (mg/L)   (HCO3-) (mg/L)    (mg/L)                         (mg/L)          (mg/L)     (mg/L)   Nitrogen (mg/L)     (mg/L)          (mg/L)          (mg/L)       (mg/L)       (mg/L)    (mg/L)    Solids (mg/L)     Solids (mg/L)      (mg/L)     (mg/L)      (mg/L)     (mg/L)    Percentage              (mg/L)"
"(mg/L)"
""
""
"3618     Feb      SINGASANDRA LAKE                                                     E (Irrigation, industrial cooling and controlled waste)    28         2.6      7.9         1941          13        6.1          3300            11000               NA             3(BDL)             548            14          5(BDL)             548            304        120          5.1              3.9            528            272            256         30        187         1320                18            0.67      0.5(BDL)      24         0.4         42        3.5          1.9"
"3619     Feb      BEGUR TANK                                                           D (Propagation of wild life,fisheries)                     27         5        7.7         707            7        2.2           630             5400               NA             3(BDL)             204           5.6          5(BDL)             204            112        69        1.5(BDL)           0.57            188            100            88          11        70           482             10(BDL)        0.2(BDL)    0.5(BDL)      9          0.26        43        2.2      0.05(BDL)"
"3620     Feb      PARAPPANA AGRAHARA LAKE                                              E (Irrigation, industrial cooling and controlled waste)    27         2.5      7.9         1931          13         6           2600             4800               NA             3(BDL)             544           13.4         5(BDL)             544            300        123          5.2               4             524            268            256         30        186         1314                18            0.63      0.5(BDL)      24         0.35        42        3.5          1.8"
"3621     Feb      HARALUR LAKE                                                         E (Irrigation, industrial cooling and controlled waste)    28         3.6      8.24        726           18        1.5          2200            13000               NA             3(BDL)             160           26.3         5(BDL)             160            156        194          4.1             3.16            204            108            96          32        67           494                32            0.25      0.5(BDL)      11         0.22        40         2           0.8"
"3622     Feb      SOMASUNDRAPALYA LAKE                                                 D (Propagation of wild life,fisheries)                     28         4.1      7.5         1085          12        3.4          3300            24000               NA             3(BDL)             304            34          5(BDL)             304            168        121       1.5(BDL)           0.99            292            152            140         17        106          740                44            0.66      0.5(BDL)      14         0.4         43        2.7          1.9"
"3623     Feb      ANEKAL DODDAKERE TANK                                                E (Irrigation, industrial cooling and controlled waste)    27         3.8       7          1302          17         5           2100             7000               NA             3(BDL)             336           4.6          5(BDL)             336            196        116       1.5(BDL)             1             340            176            164         24        149          882             10(BDL)          0.33      0.5(BDL)      10         0.4         48         4          0.84"
"3624     Feb      PUTTENAHALLI LAKE                                                    D (Propagation of wild life,fisheries)                     25         4.9      7.4         635            7        2.1           330             2400               NA             3(BDL)             156           8.3          5(BDL)             156             80        69        1.5(BDL)           0.88            168             88            80          17        70           442             10(BDL)           0.5      0.5(BDL)      15         0.3         45        2.4          1.4"
"3625     Feb      HEBBAL LAKE                                                          D (Propagation of wild life,fisheries)                     24         5        7.5         630            7        2.1           470             5400               NA             3(BDL)             148           8.4          5(BDL)             148             80        69        1.5(BDL)           0.76            136             72            64          24        76           438             10(BDL)           0.5      0.5(BDL)      16         0.3         51         2           1.3"
"3626     Feb      NAGAVARA LAKE                                                        D (Propagation of wild life,fisheries)                     26         5.6      7.4         648            4        2.48         3300             9400               NA             3(BDL)             172           20.9         5(BDL)             172             76        40        1.5(BDL)           0.48            160             84            76          27        57           452                24            0.61      0.5(BDL)      16         0.44        49        2.6          1.7"
"3627     Feb      JAKKUR LAKE                                                          E (Irrigation, industrial cooling and controlled waste)    25         3.2      7.6         1332          14        5.1          2100             7000               NA             3(BDL)             300           79.2         5(BDL)             300            208        125          5.6              4.8            292            148            144         48        125          930                88            1.02      0.5(BDL)      27         0.66        45        3.2         2.98"
